year,exam_date,paper_variant,booklet_series,question_number,subject,sub_topic,question_type,option_count,statement_count,list_item_count,option_combination_pattern,is_all_or_none_correct,all_none_literal_phrasing,correct_option,key_status,difficulty_guess,ambiguous_subject,ambiguous_note,ca_recency_months,source_type_guess,question_text_en,needs_sme_recheck,sme_recheck_reason
70th,2024-12-13,main,E,4,History,Modern,simple_mcq,4,,,,FALSE,FALSE,A,provisional,easy,FALSE,,,NCERT-level,When British shifted capital to Delhi (1912),FALSE,
70th,2024-12-13,main,E,5,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Anglo-Indian representation in Lok Sabha (104th CAA),FALSE,
70th,2024-12-13,main,E,6,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,TRUE,could be Economy,10,current_affairs,Venue of 13th WTO Ministerial Feb 2024 (Abu Dhabi),FALSE,
70th,2024-12-13,main,E,7,Current Affairs,Sports,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,6,current_affairs,French Open 2024 Men's Singles winner (Alcaraz),FALSE,
70th,2024-12-13,main,E,8,Current Affairs,National,simple_mcq,4,,,,FALSE,FALSE,B,provisional,hard,TRUE,could be Polity,9,current_affairs,Postal-ballot age after Mar 2024 change (85),FALSE,
70th,2024-12-13,main,E,9,Economy,Five-year plans & policy,simple_mcq,4,,,,FALSE,FALSE,A,provisional,hard,TRUE,could be Current Affairs,,current_affairs,Budget 2024-25 oilseed NOT under Atmanirbharta (Coconut),FALSE,
70th,2024-12-13,main,E,10,Science & Technology,Chemistry,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Which pairs give displacement reactions (AgNO3 + copper),FALSE,
70th,2024-12-13,main,E,11,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Bihula Festival — which Bihar district (Bhagalpur),FALSE,
70th,2024-12-13,main,E,12,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,B,provisional,easy,FALSE,,,NCERT-level,Heat transfer needing no medium (Radiation),FALSE,
70th,2024-12-13,main,E,13,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,C,provisional,easy,FALSE,,,NCERT-level,Which acid is secreted in the stomach (Hydrochloric),FALSE,
70th,2024-12-13,main,E,14,History,Modern,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,"Ramkrishna Mission founded by (Swami Vivekanand, 1897)",FALSE,
70th,2024-12-13,main,E,15,Bihar-Specific,Recent Developments,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,current_affairs,Bihar city with new National Dolphin Research Centre (Patna),FALSE,
70th,2024-12-13,main,E,16,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,Article restricting MP from holding office of profit (102(1)(a)),FALSE,
70th,2024-12-13,main,E,17,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,TRUE,could be Sci & Tech,6,current_affairs,"First country to bring soil from far side of moon, June 2024 (China)",FALSE,
70th,2024-12-13,main,E,18,Geography,Physical,statement_based,4,4,,1 2 3 4,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,"Mountain ranges east-to-west sequence (Garo, Nandadevi, Kamet, K2)",FALSE,
70th,2024-12-13,main,E,19,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,TRUE,static GK,,specialized reference,Speaker of Lok Sabha before becoming President (Neelam Sanjeeva Reddy),FALSE,
70th,2024-12-13,main,E,20,History,Modern,simple_mcq,4,,,,FALSE,FALSE,C,provisional,easy,FALSE,,,NCERT-level,"Who gave the slogan 'Do or Die' and when (Gandhi, Quit India)",FALSE,
70th,2024-12-13,main,E,21,Current Affairs,National,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,52,current_affairs,"When CANI undersea cable project inaugurated (Aug 10, 2020)",FALSE,
70th,2024-12-13,main,E,22,History,Modern,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Who wrote 'New Lamps For The Old' (Aurobindo Ghosh),FALSE,
70th,2024-12-13,main,E,23,Current Affairs,National,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,8,current_affairs,LS seat where Shompen PVTG first voted Apr 2024 (Andaman & Nicobar),FALSE,
70th,2024-12-13,main,E,24,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,B,provisional,easy,FALSE,,9,current_affairs,Country that joined NATO Mar 2024 after 200 yrs neutral (Sweden),FALSE,
70th,2024-12-13,main,E,25,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,C,provisional,easy,FALSE,,,NCERT-level,Meter to measure distance moved by a vehicle (Odometer),FALSE,
70th,2024-12-13,main,E,26,History,Modern,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,When Muslim League observed 'Direct Action Day' (16 Aug 1946),FALSE,
70th,2024-12-13,main,E,27,Current Affairs,National,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,TRUE,could be Economy,,current_affairs,India's position in mobile phone manufacturing 2023 (2nd),FALSE,
70th,2024-12-13,main,E,28,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,C,provisional,easy,FALSE,,,NCERT-level,"Two words added to Preamble by 42nd Amendment (Secular, Socialist)",FALSE,
70th,2024-12-13,main,E,29,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,First to propose a model for atomic structure (J.J. Thomson),FALSE,
70th,2024-12-13,main,E,30,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,C,provisional,hard,TRUE,could be Current Affairs,,current_affairs,IIP FY2023 — which indices grew significantly (capital + infra goods),FALSE,
70th,2024-12-13,main,E,31,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Amendment restricting Council of Ministers to 15% of Lok Sabha (91st),FALSE,
70th,2024-12-13,main,E,32,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,8,current_affairs,Apr 2024 UNSC members who rejected/abstained on Palestine UN membership (3),FALSE,
70th,2024-12-13,main,E,33,Current Affairs,Awards & Appointments,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,3,current_affairs,Ruchira Kamboj (first woman Indian Ambassador to UN) — which is true,FALSE,
70th,2024-12-13,main,E,34,Science & Technology,Chemistry,statement_based,4,4,,"i, ii and iv",FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Dalton's atomic theory explained which laws,FALSE,
70th,2024-12-13,main,E,35,History,Ancient,statement_based,4,4,,More than one of the above,FALSE,FALSE,D,provisional,hard,FALSE,,,specialized reference,King 'Praversena' (Vakataka) statements — which correct,FALSE,
70th,2024-12-13,main,E,36,Polity,Panchayati Raj & local governance,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Art 243J — who provides for maintenance of Panchayat accounts (State Legislature),FALSE,
70th,2024-12-13,main,E,37,Environment & Ecology,Conservation & Policy,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,TRUE,organisation GK — could be Economy,,specialized reference,Full form of PCRA (Petroleum Conservation Research Association),FALSE,
70th,2024-12-13,main,E,38,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Who decides disqualification of MLAs (non-10th-schedule matters) (Governor),FALSE,
70th,2024-12-13,main,E,39,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Bacterial disease called spleenic fever (Anthrax),FALSE,
70th,2024-12-13,main,E,40,Geography,Physical,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,TRUE,odd-one-out — Reasoning element,,NCERT-level,Which river is different from the others (Narmada),FALSE,
70th,2024-12-13,main,E,41,Geography,Human,simple_mcq,4,,,,TRUE,TRUE,D,provisional,easy,FALSE,,,NCERT-level,Cause of rural-to-urban migration in India (All the above),FALSE,
70th,2024-12-13,main,E,42,History,Modern,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,Founder of the Farazi Movement (Haji Shariatullah),FALSE,
70th,2024-12-13,main,E,43,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,TRUE,could be Modern History,,specialized reference,Newspaper Sahajanand Saraswati published for peasants (Lok Sangraha),FALSE,
70th,2024-12-13,main,E,44,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,Group of letters different from others (PSVX/ORUX/JMPS/CFIL),FALSE,
70th,2024-12-13,main,E,45,Economy,Banking & finance,simple_mcq,4,,,,FALSE,FALSE,B,provisional,hard,TRUE,could be Current Affairs,,current_affairs,CRISIL: corporate bond market size by FY2030 (Rs 100-120 lakh cr),FALSE,
70th,2024-12-13,main,E,46,History,Modern,match_the_following,4,,4,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,"Match political organisation with founder (Khaksars, Socialist Party, ILP, Forward Bloc)",FALSE,
70th,2024-12-13,main,E,47,Bihar-Specific,Recent Developments,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,5,current_affairs,Shreyasi Singh (shooter MLA) elected from which Bihar constituency (Jamui),FALSE,
70th,2024-12-13,main,E,48,Current Affairs,Awards & Appointments,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,5,current_affairs,Justice N. Kotiswar Singh was CJ of which HC before SC (J&K and Ladakh),FALSE,
70th,2024-12-13,main,E,49,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,specialized reference,Bihar district with highest % ST population (2011 census),FALSE,
70th,2024-12-13,main,E,50,Science & Technology,Chemistry,statement_based,4,4,,ii and iii,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,"Which processes are exothermic (evaporation, acid dilution, quicklime, sublimation)",FALSE,
70th,2024-12-13,main,E,51,Bihar-Specific,Geography,match_the_following,4,,4,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,"Match Bihar districts with products (Vaishali, Bhagalpur, Jamui, Madhepura)",FALSE,
70th,2024-12-13,main,E,52,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,Analogy: Motorcycle:battery :: Life:? (Sun),FALSE,
70th,2024-12-13,main,E,53,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Time for Governor to return an ordinary bill for reconsideration (No limit),FALSE,
70th,2024-12-13,main,E,54,History,Ancient,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Ruler of Assam in the time of Harsha (Bhaskar Varman),FALSE,
70th,2024-12-13,main,E,55,History,Modern,simple_mcq,4,,,,FALSE,FALSE,D,provisional,hard,TRUE,could be Economy,,specialized reference,Who headed the Royal Commission on Indian currency 1913 (Austin Chamberlain),FALSE,
70th,2024-12-13,main,E,56,Geography,World,simple_mcq,4,,,,FALSE,FALSE,B,provisional,easy,FALSE,,,NCERT-level,Which city is on river Seine (Paris),FALSE,
70th,2024-12-13,main,E,57,Current Affairs,Sports,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,7,current_affairs,Aman Sehrawat's freestyle weight category for Paris 2024 (57 kg),FALSE,
70th,2024-12-13,main,E,58,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,Organisms with spore formation as reproduction (Fern),FALSE,
70th,2024-12-13,main,E,59,History,Modern,simple_mcq,4,,,,FALSE,FALSE,C,provisional,hard,TRUE,Patna session — Bihar-linked,,specialized reference,President of INC at Patna Session 1912 (R.N. Madhulkar),FALSE,
70th,2024-12-13,main,E,60,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,Direction-distance: Gaurav walks (60 metres),FALSE,
70th,2024-12-13,main,E,61,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,current_affairs,GVA sector shares FY2024 (Econ Survey 2023-24): Agri/Industry/Services,FALSE,
70th,2024-12-13,main,E,62,Geography,Economic,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,TRUE,ores — could be Sci & Tech/Chemistry,,NCERT-level,Corundum and cryolite are ores of (Aluminium),FALSE,
70th,2024-12-13,main,E,63,Geography,Human,simple_mcq,4,,,,FALSE,FALSE,B,provisional,easy,FALSE,,,NCERT-level,Which is a technopolis (Silicon Valley),FALSE,
70th,2024-12-13,main,E,64,Science & Technology,Chemistry,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,"Suitable condition for liquefaction of gases (low temp, high pressure)",FALSE,
70th,2024-12-13,main,E,65,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,Date National Flag adopted by Constituent Assembly (22 July 1947),FALSE,
70th,2024-12-13,main,E,66,History,Modern,simple_mcq,4,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,specialized reference,Quit India parallel govts — which NOT correctly matched (Raiyati Sarkar-Kheda),FALSE,
70th,2024-12-13,main,E,67,Current Affairs,National,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,6,current_affairs,"City named India's First UNESCO City of Literature, June 2024 (Kozhikode)",FALSE,
70th,2024-12-13,main,E,68,Bihar-Specific,Recent Developments,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,5,current_affairs,Bihar centre under Vishnupad Yojana for tourism (Budget 2024) (Gaya),FALSE,
70th,2024-12-13,main,E,69,Current Affairs,Sports,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,6,current_affairs,First Indian to scale Everest & Lhotse twice in one season (Satyadeep Gupta),FALSE,
70th,2024-12-13,main,E,70,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,A,provisional,easy,FALSE,,,NCERT-level,Fluid part of the blood (Plasma),FALSE,
70th,2024-12-13,main,E,71,Geography,Economic,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,Which port is an artificial port (Chennai),FALSE,
70th,2024-12-13,main,E,72,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,Book 'Gharib Hindustan' banned in Bihar 1930 — author (Mohd. Wali Hassan),FALSE,
70th,2024-12-13,main,E,73,Science & Technology,Chemistry,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,First artificially prepared element (Technetium),FALSE,
70th,2024-12-13,main,E,74,Bihar-Specific,Economy,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,When Bihar introduced Green Budget for the first time (FY 2020-21),FALSE,
70th,2024-12-13,main,E,75,History,Medieval,match_the_following,4,,4,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,Match Ashta Pradhan (Maratha) officials with departments,FALSE,
70th,2024-12-13,main,E,76,History,Modern,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,Countries recognizing Bose's 1943 provisional govt (9),FALSE,
70th,2024-12-13,main,E,77,History,Ancient,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,TRUE,Magadha — Bihar-linked,,specialized reference,Ruler who founded 'Haryak Vansh' in ancient Bihar (Bimbisara),FALSE,
70th,2024-12-13,main,E,78,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,Calendar: Feb 1 1996 Wed -> day on Mar 3 1996 (Saturday),FALSE,
70th,2024-12-13,main,E,79,Geography,Economic,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Which is a zaid crop,FALSE,
70th,2024-12-13,main,E,80,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,current_affairs,Female LFPR increase 2017-18 to 2022-23 (NSSO) (23.3% to 37%),FALSE,
70th,2024-12-13,main,E,81,History,Modern,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Royal Titles Act — Queen Victoria became Empress of India (1876),FALSE,
70th,2024-12-13,main,E,82,Science & Technology,Chemistry,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,Melamine (floor tiles) is an example of (Thermosetting plastic),FALSE,
70th,2024-12-13,main,E,83,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,Symbol-substitution arithmetic expression (0),FALSE,
70th,2024-12-13,main,E,84,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,'Hundred Years of INC in Bihar' edited by (P.N. Ojha),FALSE,
70th,2024-12-13,main,E,85,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Sex ratio in Bihar per Census 2011 (918),FALSE,
70th,2024-12-13,main,E,86,Geography,World,simple_mcq,4,,,,FALSE,FALSE,C,provisional,easy,FALSE,,,NCERT-level,The Andes extends along (West Coast of South America),FALSE,
70th,2024-12-13,main,E,87,History,Medieval,simple_mcq,4,,,,FALSE,FALSE,C,provisional,hard,FALSE,,,specialized reference,'Chach Nama' translated to Persian by (M.A. Bin Abu Bakr Kufi),FALSE,
70th,2024-12-13,main,E,88,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,A,provisional,easy,FALSE,,,NCERT-level,Radiation used for relief from body aches (Infra-red),FALSE,
70th,2024-12-13,main,E,89,History,Ancient,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,TRUE,Magadha — Bihar-linked,,specialized reference,Dynasty that ruled Magadh after Shishunag (Nanda),FALSE,
70th,2024-12-13,main,E,90,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,B,provisional,easy,FALSE,,,NCERT-level,Structural and functional unit of life (Cell),FALSE,
70th,2024-12-13,main,E,91,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,5,current_affairs,Place where Trump was shot at a rally (Pennsylvania),FALSE,
70th,2024-12-13,main,E,92,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,Count triangles in figure PQRS (12),FALSE,
70th,2024-12-13,main,E,93,Science & Technology,Chemistry,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Constituents of a soda-acid fire extinguisher,FALSE,
70th,2024-12-13,main,E,94,Geography,Human,simple_mcq,4,,,,FALSE,FALSE,D,provisional,easy,FALSE,,,NCERT-level,Human race inhabiting China/Mongolia/Japan (Mongoloid),FALSE,
70th,2024-12-13,main,E,95,History,Modern,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Which capitalist was NOT an architect of the Bombay Plan (Dhirubhai Ambani),FALSE,
70th,2024-12-13,main,E,96,Bihar-Specific,Polity & Governance,simple_mcq,4,,,,FALSE,FALSE,A,provisional,hard,FALSE,,5,current_affairs,Community SC-listed by 2015 Bihar notification quashed Jul 2024 (Tanti-Tantwa),FALSE,
70th,2024-12-13,main,E,97,History,Modern,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Economic foundation of India-China-England triangular trade (Opium),FALSE,
70th,2024-12-13,main,E,98,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Munger Hilly region — which physiographic region (Southern Hilly),FALSE,
70th,2024-12-13,main,E,99,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,Code language: COMPUTER=RFUVQNPC -> MEDICINE,FALSE,
70th,2024-12-13,main,E,100,History,Medieval,simple_mcq,4,,,,FALSE,FALSE,C,provisional,hard,FALSE,,,specialized reference,Malik Kafur ('Hazar Dinari') was bought by (Nusrat Khan),FALSE,
70th,2024-12-13,main,E,101,History,Modern,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,Struggle-Truce-Struggle strategy came into prominence with (Quit India),FALSE,
70th,2024-12-13,main,E,102,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,Fertilizer component for stimulating early growth (Phosphorus),FALSE,
70th,2024-12-13,main,E,103,Bihar-Specific,Economy,simple_mcq,4,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,Year Bihar State Hydroelectric Power Corporation established (1992),FALSE,
70th,2024-12-13,main,E,104,Bihar-Specific,Recent Developments,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,4,current_affairs,Manvi Madhu Kashyap became Bihar's first transgender ___,TRUE,"Answer key says (A) Bus Driver; she is widely reported as Bihar's first transgender Sub-Inspector (Police), not Bus Driver."
70th,2024-12-13,main,E,105,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,C,provisional,easy,FALSE,,,NCERT-level,What chlorophyll is used for in photosynthesis (Absorbing light),FALSE,
70th,2024-12-13,main,E,106,Current Affairs,Sports,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,4,current_affairs,Author of 'I Have the Streets: A Kutti Cricket Story' (Ashwin & Monga),FALSE,
70th,2024-12-13,main,E,107,Current Affairs,Awards & Appointments,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,8,current_affairs,Goldman Environmental Prize 2024 winner from Asia (Alok Shukla),FALSE,
70th,2024-12-13,main,E,108,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,B,provisional,easy,FALSE,,,specialized reference,One-month cattle fair at Ganga-Gandak confluence (Sonepur Mela),FALSE,
70th,2024-12-13,main,E,109,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,"14th term of sequence 14,10,6,2,... (-38)",FALSE,
70th,2024-12-13,main,E,110,Geography,Economic,simple_mcq,4,,,,TRUE,TRUE,D,provisional,easy,FALSE,,,NCERT-level,Indian states with major coal reserves (All the above),FALSE,
70th,2024-12-13,main,E,111,History,Ancient,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Capital of the Chera dynasty (Kuravur/Karur),FALSE,
70th,2024-12-13,main,E,112,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,A,provisional,easy,FALSE,,,NCERT-level,Which has a highly elongated elliptical orbit (Comet),FALSE,
70th,2024-12-13,main,E,113,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,TRUE,could be Modern History,,specialized reference,Which was NOT a feature of GoI Act 1935,FALSE,
70th,2024-12-13,main,E,114,Bihar-Specific,Economy,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,Contribution of agriculture in Bihar's GDP (19%),FALSE,
70th,2024-12-13,main,E,115,Bihar-Specific,Recent Developments,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,9,current_affairs,Who presented the Bihar Budget 2024-25 (Vijay Kumar Choudhary),FALSE,
70th,2024-12-13,main,E,116,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,D,provisional,easy,FALSE,,,NCERT-level,Part of alimentary canal receiving bile from liver (Small intestine),FALSE,
70th,2024-12-13,main,E,117,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,current_affairs,RBI forecast for headline inflation FY2025 (5.0%),TRUE,RBI headline inflation forecast figure in key does not match publicly reported RBI projections for the period.
70th,2024-12-13,main,E,118,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,A,provisional,easy,FALSE,,11,current_affairs,"Country that took over BRICS chairmanship Jan 1, 2024 (Russia)",FALSE,
70th,2024-12-13,main,E,119,History,Modern,match_the_following,4,,4,,FALSE,FALSE,D,provisional,hard,FALSE,,,specialized reference,"Match newspaper with editor (Free Hindustan, Indian Opinion, Voice of India, Bengalee)",FALSE,
70th,2024-12-13,main,E,120,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,When the new province Bihar came into force under British rule (April 1912),FALSE,
70th,2024-12-13,main,E,121,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,How many times clock hands coincide in a day (22),FALSE,
70th,2024-12-13,main,E,122,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,A,provisional,easy,FALSE,,,NCERT-level,Which is a non-contact force (Magnetic force),FALSE,
70th,2024-12-13,main,E,123,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,6,current_affairs,Where JIMEX-24 (Japan-India Maritime Exercise) was held (Vishakhapatnam),FALSE,
70th,2024-12-13,main,E,124,Economy,Banking & finance,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,Full form of CGTMSE (Micro and Small Enterprises),FALSE,
70th,2024-12-13,main,E,125,History,Ancient,statement_based,4,4,,"a, b and d",FALSE,FALSE,D,provisional,hard,FALSE,,,specialized reference,Ajivika sect statements — which correct,FALSE,
70th,2024-12-13,main,E,126,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Which drainage system drains the lands of Bihar (Ghagra),FALSE,
70th,2024-12-13,main,E,127,Bihar-Specific,Economy,simple_mcq,4,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,specialized reference,"Per Capita NSDP (current prices) for Bihar FY2022-23 (Rs 54,111)",FALSE,
70th,2024-12-13,main,E,128,Current Affairs,Awards & Appointments,simple_mcq,4,,,,FALSE,FALSE,B,provisional,easy,FALSE,,7,current_affairs,Payal Kapadia's Cannes Grand Prix 2024 film (All We Imagine as Light),FALSE,
70th,2024-12-13,main,E,129,Environment & Ecology,Climate & Pollution,simple_mcq,4,,,,FALSE,FALSE,B,provisional,easy,FALSE,,,NCERT-level,Major cause of air pollution (provisional key: Disposal of plastics),TRUE,Key's 'major cause of air pollution' answer (disposal of plastics) is inconsistent with standard science; vehicular/industrial emissions are the conventionally cited major cause.
70th,2024-12-13,main,E,130,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Figure/number pattern — value of ? (22),FALSE,
70th,2024-12-13,main,E,131,History,Modern,match_the_following,4,,4,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,"Match revolutionary org with HQ (Swadeshi Sevak Home, United India House, Yugantar Ashram, INA)",FALSE,
70th,2024-12-13,main,E,132,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,D,provisional,easy,FALSE,,,NCERT-level,Resistance of a wire formula (R=V/I),FALSE,
